ID,Text,Date
23304496,Четвертый самолет МС-21-300 присоединился к программе летных испытаний,2019-12-25T07:56:02.000Z
23304496,"Сеул Вашингтон и Токио с напряжением ждут ""подарка"" от Ким Чен Ына",2019-12-25T07:53:58.000Z
23304496,Первый поезд прибыл в Севастополь точно по расписанию,2019-12-25T07:46:47.000Z
23304496,Японская компания стала использовать роботов для складирования и упаковки,2019-12-25T07:45:28.000Z
23304496,Три человека пострадали при аварийной посадке вертолета Ми-8,2019-12-25T07:41:46.000Z
23304496,Прокурора Норильска задержали по подозрению во взятке,2019-12-25T07:28:01.000Z
23304496,Овечкин вручил Дональду Трампу рождественский подарок,2019-12-25T07:26:05.000Z
23304496,Больше новостей ОПК на странице проекта [club107986197|РГ: Русское оружие],2019-12-25T07:23:08.000Z
23304496,В Красноярском крае совершил жесткую посадку вертолет Ми-8,2019-12-25T07:12:34.000Z
23304496,"В Одессе осквернен настенный рисунок с героями ""Ликвидации""",2019-12-25T07:11:05.000Z
23304496,Преступник ограбил два банка во Флориде за 20 минут,2019-12-25T07:01:51.000Z
23304496,"Моржей из ""китовой тюрьмы"" в Приморье отправили в Крым",2019-12-25T06:51:37.000Z
23304496,В Прикамье женщина набросилась на полицейского вступившегося за ее сына,2019-12-25T06:48:05.000Z
23304496,В Тюмени из новогоднего городка убрали вмерзших в лед рыб,2019-12-25T06:45:49.000Z
23304496,Подарков не всем хватило. Поэтому перевозчик решил пойти им на встречу и прислать подстаканники по почте.,2019-12-25T06:29:52.000Z
23304496,В Новый год россияне стали дарить близким зубные щетки,2019-12-25T06:24:33.000Z
23304496,Злоумышленник расстрелял двух жителей Флориды и покончил с собой,2019-12-25T06:22:49.000Z
23304496,"В Хабаровске и Владивостоке ""заминировали"" вокзалы",2019-12-25T06:07:17.000Z
23304496,Глава Счетной палаты рассказал о спасении Путиным экономики РФ: rg.ru/2019/12/25/glava-schetnoj-palaty-rasskazal-o-spasenii-putinym-ekonomiki-rf.html,2019-12-25T05:10:10.000Z
23304496,Нурмагомедов вошел в тройку сильнейших бойцов ММА https://rg.ru/2019/12/25/nurmagomedov-voshel-v-trojku-silnejshih-bojcov-mma-za-desiatiletie.html,2019-12-25T05:01:54.000Z
23304496,Президент Бразилии рассказал о потере памяти: rg.ru/2019/12/25/prezident-brazilii-rasskazal-o-potere-pamiati.html,2019-12-25T05:00:25.000Z
23304496,Грабитель в США похитил и разбросал на улице несколько тысяч долларов: rg.ru/2019/12/25/grabitel-v-ssha-pohitil-i-razbrosal-na-ulice-neskolko-tysiach-dollarov.html,2019-12-25T04:59:59.000Z
23304496,Еврейская община России поблагодарила Путина за критику посла Польши: rg.ru/2019/12/25/evrejskaia-obshchina-rossii-poblagodarila-putina-za-kritiku-posla-polshi.html,2019-12-25T04:58:58.000Z
23304496,Глава Минпромторга: Компании Apple невыгоден уход из России https://rg.ru/2019/12/25/glava-minpromtorga-kompanii-apple-nevygoden-uhod-iz-rossii.html,2019-12-25T04:24:58.000Z
23304496,Опубликовано видео с первым пассажирским поездом на Крымском мосту https://rg.ru/2019/12/25/reg-ufo/opublikovano-video-s-pervym-passazhirskim-poezdom-na-krymskom-mostu.html,2019-12-25T04:17:10.000Z
23304496,"Из хабаровского аэропорта эвакуировали людей из-за ""минирования"" https://rg.ru/2019/12/25/reg-dfo/iz-habarovskogo-aeroporta-evakuirovali-liudej-iz-za-minirovaniia.html",2019-12-25T04:14:14.000Z
23304496,Рекорды рубля обновятся в первые недели 2020 года: rg.ru/2019/12/25/rekordy-rublia-obnoviatsia-v-pervye-nedeli-2020-goda.html,2019-12-25T03:03:36.000Z
23304496,"Во время движения по Крымскому мосту поезд ""Таврия"" замедлил ход https://rg.ru/2019/12/25/reg-ufo/vo-vremia-dvizheniia-po-krymskomu-mostu-poezd-tavriia-zamedlil-hod.html",2019-12-25T02:24:56.000Z
23304496,В Хабаровском крае осудят директора школы где на ученицу упала крыша https://rg.ru/2019/12/25/reg-dfo/v-habarovskom-krae-osudiat-direktora-shkoly-gde-na-uchenicu-upala-krysha.html,2019-12-25T02:14:07.000Z
23304496,В Гидрометцентре рассказали насколько к Новому году станет длиннее день https://rg.ru/2019/12/25/v-gidrometcentre-rasskazali-naskolko-k-novomu-godu-stanet-dlinnee-den.html,2019-12-25T02:07:10.000Z
23304496,По Крымскому мосту прошел первый пассажирский поезд https://rg.ru/2019/12/25/reg-szfo/po-krymskomu-mostu-proshel-pervyj-passazhirskij-poezd.html,2019-12-25T01:25:34.000Z
23304496,Как готовят собак-проводников и как получить их слепым и слабовидящим,2019-12-25T01:05:00.000Z
23304496,В Роструде рассказали как должен оплачиваться отдых в новогодние каникулы https://rg.ru/2019/12/25/v-rostrude-rasskazali-kak-dolzhen-oplachivatsia-otdyh-v-novogodnie-kanikuly.html,2019-12-25T00:24:00.000Z
23304496,Иран предложил Дамаску вместе бороться с американцами в Сирии https://rg.ru/2019/12/25/iran-predlozhil-damasku-vmeste-borotsia-s-amerikancami-v-sirii.html,2019-12-25T00:14:36.000Z
23304496,Минздрав обеспечит больных детей самым дорогим лекарством в мире: rg.ru/2019/12/25/minzdrav-obespechit-bolnyh-detej-samym-dorogim-lekarstvom.html,2019-12-25T00:05:08.000Z
23304496,Валентина Матвиенко: Жилье многодетным надо давать бесплатно,2019-12-25T00:05:00.000Z
23304496,В России создадут до 30 новых алфавитов к 2021 году,2019-12-24T23:05:00.000Z
23304496,Отправился первый пассажирский поезд из Москвы в Крымhttps://rg.ru/2019/12/25/reg-ufo/pervyj-poezd-iz-moskvy-v-krym-otpravilsia-s-kazanskogo-vokzala.html,2019-12-24T22:44:21.000Z
23304496,Искусственный интеллект прочитал Шекспира и попробовал определить автора,2019-12-24T22:05:00.000Z
23304496,Названы главные достижения науки в 2019 году,2019-12-24T21:05:00.000Z
23304496,Силуанов рассказал о последствиях падения цен на нефть до 25 долларов,2019-12-24T19:50:00.000Z
23304496,Почему Анна Кузнецова считает неизбежной реформу органов опеки,2019-12-24T19:30:52.000Z
23304496,"Совет директоров ""Газпрома"" утвердил новую дивидендную политику",2019-12-24T19:13:02.000Z
23304496,Медведев поручил пресечь незаконный оборот никотиносодержащей продукции,2019-12-24T18:35:44.000Z
23304496,Росфинмониторинг предупредил о фейковых письмах от имени ведомства,2019-12-24T18:26:27.000Z
23304496,В Москве с 1 января подорожает эвакуация автомобилей,2019-12-24T18:16:18.000Z
23304496,Как отличить плохого риелтора от хорошего,2019-12-24T18:08:42.000Z
23304496,Трамп заявил что лично подпишет первую фазу торговой сделки с Си Цзиньпином,2019-12-24T18:04:02.000Z
23304496,Экс-борца Дацика задержали при попытке доплыть до Эстонии,2019-12-24T17:51:10.000Z
23304496,"""Польша фактически в тот период времени солидаризировалась с фашистской Германией и считала возможным уничтожить целый народ выселив его в Африку поддержала в этом Гитлера и планировала ему установить за это памятник"".",2019-12-24T17:40:26.000Z
23304496,Владимир Путин в ходе разговора с парламентариями допустил изменения Конституции.,2019-12-24T17:10:21.000Z
23304496,Кабмин обсуждает выход Банка России из капитала Сбербанка,2019-12-24T17:07:37.000Z
23304496,По его словам реальные доходы пошли в рост с третьего квартала нынешнего года. Рост составил три процента.,2019-12-24T16:59:33.000Z
23304496,"Путин раскритиковал ОПК за то что предприятия ""сидят"" на оборонзаказе",2019-12-24T16:55:25.000Z
23304496,Глава Крыма перечислил главные проблемы жителей республики,2019-12-24T16:42:44.000Z
23304496,Минфин предложил использовать такси для поездок чиновников,2019-12-24T16:35:28.000Z
23304496,Удастся ли Киеву сбить цены на российский газ,2019-12-24T16:32:50.000Z
23304496,"Найденную картину XIII в. во Франции объявили ""национальным достоянием""",2019-12-24T16:29:27.000Z
23304496,Путин назвал приоритеты законотворческой работы на 2020 год,2019-12-24T15:58:16.000Z
23304496,В России увеличили норматив стоимости жилья на 2020 год,2019-12-24T15:54:51.000Z
23304496,Пока что в виде комикса.,2019-12-24T15:50:56.000Z
23304496,"Трамп: США справятся с ""рождественским подарком"" от КНДР",2019-12-24T15:34:56.000Z
23304496,Физики нашли ответ почему лед скользкий,2019-12-24T15:31:17.000Z
23304496,Видео: Стекло спасло мальчика от разъяренного тигра в зоопарке в Ирландии,2019-12-24T15:24:12.000Z
23304496,В Польше пресекли попытку контрабанды ценного артефакта с Украины,2019-12-24T15:10:31.000Z
23304496,"Он написал: ""Я лысый парень"" и это оказалось очень смешно.",2019-12-24T15:10:02.000Z
23304496,В России резко выросло производство грибов,2019-12-24T14:55:00.000Z
23304496,Верховный суд приравнял к взятке расплату услугами и электронными деньгами,2019-12-24T14:48:08.000Z
23304496,Граждане смогут продавать излишки электроэнергии,2019-12-24T14:45:12.000Z
23304496,Как уменьшить платежи за ЖКУ,2019-12-24T14:38:47.000Z
23304496,Суд освободил фигуранта дела о беспорядках 27 июля из СИЗО и от наказания,2019-12-24T14:33:37.000Z
23304496,Верховный суд определил главное в спорах о том где будет жить ребенок после развода.,2019-12-24T14:29:21.000Z
23304496,Четверть россиян опасаются увольнения: https://rg.ru/2019/12/24/opros-chetvert-rossiian-opasaiutsia-uvolneniia.html,2019-12-24T14:26:40.000Z
23304496,Назван смартфон с самым быстрым доступом в интернет,2019-12-24T14:13:20.000Z
23304496,МАСШТАБНО.,2019-12-24T14:09:23.000Z
23304496,"Экс-глава МЧС Кузбасса не признал вину в трагедии ""Зимней вишни""",2019-12-24T14:01:52.000Z
23304496,Впервые в новой и новейшей истории Россия опережает другие страны по вооружениям.,2019-12-24T13:51:49.000Z
23304496,RT зашифровал в видео самые хайповые новости 2019 года,2019-12-24T13:49:04.000Z
23304496,Участнику акции 27 июля в Москве Суровцеву дали 25 года колонии,2019-12-24T13:40:30.000Z
23304496,,2019-12-24T13:36:39.000Z
23304496,"Владимирский губернатор получил прозвище ""Экономыч""",2019-12-24T13:35:13.000Z
23304496,У главного дознавателя таможни при обыске нашли 600 тысяч евро,2019-12-24T13:30:11.000Z
23304496,,2019-12-24T13:25:32.000Z
23304496,PlayStation дарит подарки всем пользователям к Новому году,2019-12-24T13:22:43.000Z
23304496,Полная версия ремейка первой Half-Life вышла из беты цена снижена,2019-12-24T13:19:43.000Z
23304496,Путин назвал сволочью идеолога установки памятника Гитлеру за высылку евреев,2019-12-24T13:12:14.000Z
23304496,Участник беспорядков на Болотной площади получил заочный приговор,2019-12-24T13:07:13.000Z
23304496,В Подмосковье живого младенца нашли в коробке Made in China,2019-12-24T12:52:37.000Z
23304496,Назван самый безопасный алкогольный напиток,2019-12-24T12:48:45.000Z
23304496,"Шойгу: США к 2022-му году реализуют антироссийскую инициативу ""4 по 30""",2019-12-24T12:46:01.000Z
23304496,В Теотиуакане найдены артефакты цивилизации жившей до ацтеков,2019-12-24T12:32:40.000Z
23304496,Среди археологов широко распространено мнение что мягкая материя не может окаменеть.,2019-12-24T12:28:34.000Z
23304496,В центре Стокгольма раскопали корабль XVI века,2019-12-24T12:24:14.000Z
23304496,,2019-12-24T12:19:00.000Z
23304496,"В РВСН начинает поступать новейший гиперзвуковой ракетный комплекс ""Авангард""",2019-12-24T12:17:14.000Z
23304496,Изображение древнего демона нашли на обороте ассирийской таблички,2019-12-24T11:51:56.000Z
23304496,Парковки на улицах с 1 по 8 января - тоже бесплатные,2019-12-24T11:45:00.000Z
23304496,Раскрыта тайна древних каменных кругов,2019-12-24T11:44:08.000Z
23304496,,2019-12-24T11:30:06.000Z
23304496,Мосгорсуд оставил в силе решение о продлении ареста обвиняемого в шпионаже Пола Уилана,2019-12-24T11:30:04.000Z
23304496,Cумма закупок этой экипировки американскими военными составила 640 тысяч долларов,2019-12-24T11:18:50.000Z
23304496,При этом отдых должен быть не менее 45 минут,2019-12-24T11:11:33.000Z
23304496,"""Это дело редакции""",2019-12-24T11:03:00.000Z
23304496,Прогревание носа солью или вареными яйцами может помочь лишь на первых этапах ринита,2019-12-24T10:35:49.000Z
23304496,Организаторы скандальных полицейских учений уволены,2019-12-24T10:21:58.000Z
23304496,Кандидатам в водители разрешили учиться на автомагистрали а на экзамене будут проверять умение двигаться с максимальной разрешенной скоростью,2019-12-24T09:50:42.000Z
23304496,В отличие от традиционного варианта он может дать меньшую погрешность изображения,2019-12-24T09:29:44.000Z
23304496,"Среди них нет ""Ведьмака"" шок.",2019-12-24T09:04:14.000Z
23304496,В 2019 году в России было произведено 35 миллиона доз пятикомпонентной вакцины от столбняка коклюша дифтерии полиомиелита гемофильной инфекции. Это позволило провести вакцинацию около одного миллиона детей,2019-12-24T08:56:14.000Z
23304496,Если такие изменения в закон будут приняты неизбежно возникнут дополнительные трудности. Во-первых как обеспечить полную сохранность имущества на обширных территориях попавших в зону возможного ЧС? А во-вторых как обеспечить выполнение этого закона?,2019-12-24T08:40:44.000Z
23304496,"Глава Совфеда отметила что это повлечет за собой большие выпадающие доходы которые государству придется как-то компенсировать. ""Но ход обсуждения правильный""",2019-12-24T08:39:36.000Z
23304496,Суточная норма апельсина по мнению диетологов для взрослого здорового человека составляет одну штуку мандаринов - три-четыре штуки в день,2019-12-24T08:29:57.000Z
23304496,Максимально невеселым по результатам опроса предсказуемо оказался Норильск. Второе место занимает Пермь третье - Саратов,2019-12-24T08:19:48.000Z
23304496,На эти вопросы из области химии физики биологии и географии легко сможет ответить восьмиклассник который хорошо учился в школе. А сможете ли ответить на них вы? Проверьте себя в нашем тесте:https://rg.ru/2019/12/24/test-kak-horosho-vy-znaete-programmu-8-klassa.html,2019-12-24T08:11:03.000Z
23304496,Причем большинство продавцов свободно признаются в работе с незаконной продукцией,2019-12-24T08:05:32.000Z
23304496,Реформа подготовки водителей начинается с января будущего года более масштабные перемены вступают в силу с 1 октября 2020 года,2019-12-24T07:40:41.000Z
23304496,"""Если мой пост убережет хоть несколько девушек от установки имплантов значит все не зря"" - пишет телеведущая",2019-12-24T07:23:54.000Z
23304496,"""Он разместил там всех четырех (последних) послов. И он нанимает агентов ФБР""",2019-12-24T06:59:02.000Z
23304496,Галина Волчек была экстренно госпитализирована с воспалением легких,2019-12-24T06:44:57.000Z
23304496,Готовить закуски и горячие блюда заранее и в больших количествах неразумно поскольку сроки годности очень коротки - от 6 до 18 часов,2019-12-24T06:31:18.000Z
23304496,Кучеров преодолел отметку в 500 очков в НХЛ: rg.ru/2019/12/24/kucherov-preodolel-otmetku-v-500-ochkov-v-nhl.html,2019-12-24T05:32:18.000Z
23304496,Россия ответила ЕС на претензии по Крымскому мосту: rg.ru/2019/12/24/reg-ufo/rossiia-otvetila-es-na-pretenzii-po-krymskomu-mostu.html,2019-12-24T05:31:40.000Z
23304496,В Роскачестве назвали безопасные фейерверки: https://rg.ru/2019/12/24/v-roskachestve-nazvali-bezopasnye-fejerverki.html,2019-12-24T05:02:49.000Z
23304496,Названы самые плохие подарки на Новый год: https://rg.ru/2019/12/24/nazvany-samye-plohie-podarki-na-novyj-god.html,2019-12-24T05:01:41.000Z
23304496,Врачи рассказали как кишечник предупреждает о раке на ранней стадии https://rg.ru/2019/12/24/vrachi-rasskazali-kak-kishechnik-preduprezhdaet-o-rake-na-rannej-stadii.html,2019-12-24T04:50:25.000Z
23304496,В тайге Хабаровского края упал истребитель: https://rg.ru/2019/12/24/reg-dfo/v-tajge-habarovskogo-kraia-upal-istrebitel.html,2019-12-24T04:39:28.000Z
23304496,В Германии пропавшего два года назад мальчика нашли в чулане у педофила https://rg.ru/2019/12/24/v-germanii-propavshego-dva-goda-nazad-malchika-nashli-v-chulane-u-pedofila.html,2019-12-24T04:00:43.000Z
23304496,Более ста человек задержаны за сутки в Нью-Дели в ходе протестов https://rg.ru/2019/12/24/bolee-sta-chelovek-zaderzhany-za-sutki-v-niu-deli-v-hode-protestov.html,2019-12-24T03:59:20.000Z
23304496,Президент Бразилии госпитализирован после падения в своей резиденции: https://rg.ru/2019/12/24/prezident-brazilii-gospitalizirovan-posle-padeniia-v-svoej-rezidencii.html,2019-12-24T03:42:37.000Z
23304496,МИД Турции выразил недовольство приговором по делу об убийстве Хашкаджи: https://rg.ru/2019/12/24/mid-turcii-vyrazil-nedovolstvo-prigovorom-po-delu-ob-ubijstve-hashkadzhi.html,2019-12-24T03:39:09.000Z
23304496,Трамп возмутился отсрочкой отправки статей импичмента в сенат: rg.ru/2019/12/24/tramp-vozmutilsia-otsrochkoj-otpravki-statej-impichmenta-v-senat.html,2019-12-24T03:01:11.000Z
23304496,Моралес озвучил свои планы на предстоящие выборы в Боливии: rg.ru/2019/12/24/morales-ozvuchil-svoi-plany-na-predstoiashchie-vybory-v-bolivii.html,2019-12-24T03:00:37.000Z
23304496,Генсек ООН призвал к немедленному миру в Сирии: rg.ru/2019/12/24/gensek-oon-prizval-k-nemedlennomu-miru-v-sirii.html,2019-12-24T03:00:00.000Z
23304496,Глава МИД Китая назвал отношения с РФ зрелыми и стабильными: rg.ru/2019/12/24/glava-mid-kitaia-nazval-otnosheniia-s-rf-zrelymi-i-stabilnymi.html,2019-12-24T02:59:16.000Z
23304496,Пушков объяснил желание генсека НАТО встретиться с Путиным: rg.ru/2019/12/24/pushkov-obiasnil-zhelanie-genseka-nato-vstretitsia-s-putinym.html,2019-12-24T02:58:41.000Z
23304496,Российские журналисты посетили бывшую столицу ДАИШ в Сирии https://rg.ru/2019/12/24/rossijskie-zhurnalisty-posetili-byvshuiu-stolicu-daish-v-sirii.html,2019-12-24T02:36:09.000Z
23304496,ВВС США совершили разведывательные полеты над Корейским полуостровом: https://rg.ru/2019/12/24/samolety-ssha-sovershili-razvedyvatelnye-polety-nad-korejskim-poluostrovom.html,2019-12-24T02:23:48.000Z
23304496,Цех по переработке резины загорелся на юго-востоке Москвы https://rg.ru/2019/12/24/reg-cfo/ceh-po-pererabotke-reziny-zagorelsia-na-iugo-vostoke-moskvy.html,2019-12-24T02:09:55.000Z
23304496,Шестилетняя британка купила открытку с посланием из китайской тюрьмы https://rg.ru/2019/12/24/shestiletniaia-britanka-kupila-otkrytku-s-poslaniem-iz-kitajskoj-tiurmy.html,2019-12-24T01:42:42.000Z
23304496,На торгах в США фондовые индексы обновили максимумы https://rg.ru/2019/12/24/na-fondovoj-birzhe-v-ssha-indeksy-obnovili-maksimumy.html,2019-12-24T01:10:50.000Z
23304496,России нужны собственные суда-трубоукладчики.,2019-12-24T01:05:00.000Z
23304496,Продажи зонтов и лапомоек в Москве увеличились в разы https://rg.ru/2019/12/24/moskvichi-pered-novym-godom-nachali-skupat-zonty-i-lapomojki.html,2019-12-24T01:04:38.000Z
23304496,Военные России и Турции завершили очередное патрулирование в Сирии: https://rg.ru/2019/12/24/voennye-rossii-i-turcii-zavershili-ocherednoe-patrulirovanie-v-sirii.html,2019-12-24T00:45:40.000Z
23304496,В Чехии хакерская атака остановила работу нескольких шахт: https://rg.ru/2019/12/24/v-chehii-hakerskaia-ataka-ostanovila-rabotu-neskolkih-shaht.html,2019-12-24T00:19:00.000Z
23304496,Что ждать гражданам от вложений в акции и облигации в 2020 году,2019-12-24T00:05:00.000Z
23304496,Помпео привел к присяге нового посла США в России: https://rg.ru/2019/12/24/pompeo-privel-k-prisiage-novogo-posla-ssha-v-rossii.html,2019-12-23T23:36:22.000Z
23304496,Демократы могут предъявить Трампу новые обвинения в рамках импичмента: https://rg.ru/2019/12/24/demokraty-mogut-prediavit-trampu-novye-obvineniia-v-ramkah-impichmenta.html,2019-12-23T23:34:39.000Z
23304496,В Аризоне два человека пострадали при стрельбе возле торгового центра: https://rg.ru/2019/12/24/v-arizone-dva-cheloveka-postradali-pri-strelbe-vozle-torgovogo-centra.html,2019-12-23T23:32:36.000Z
23304496,Стоит ли вкладывать деньги в палладий,2019-12-23T23:05:00.000Z
23304496,Роспотребнадзор напомнил о смертельной опасности передающейся через собак: https://rg.ru/2019/12/24/rospotrebnadzor-napomnil-o-smertelnoj-opasnosti-peredaiushchejsia-cherez-sobak.html,2019-12-23T22:23:53.000Z
23304496,"В Мексике засекретили данные о задержании сына наркобарона ""Коротышки"": https://rg.ru/2019/12/24/v-meksike-zasekretili-dannye-o-zaderzhanii-syna-narkobarona-korotyshki.html",2019-12-23T22:22:47.000Z
23304496,ОАЭ: Приговор по делу Хашкаджи доказал независимость саудовского правосудия: https://rg.ru/2019/12/24/oae-prigovor-po-delu-hashkadzhi-dokazal-nezavisimost-saudovskogo-pravosudiia.html,2019-12-23T22:21:30.000Z
23304496,Армия Сирии подступила к форпосту боевиков в Маарет-Наамане: https://rg.ru/2019/12/24/armiia-sirii-podstupila-k-forpostu-boevikov-v-maaret-naamane.html,2019-12-23T22:20:17.000Z
23304496,Кому управляющая компания может испортить Новый год,2019-12-23T22:05:00.000Z
23304496,Как расширится программа госгарантий бесплатной медицины,2019-12-23T21:05:00.000Z
23304496,Медведев не исключил возобновления контактов с украинским коллегой,2019-12-23T19:45:00.000Z
23304496,Боевики пытались атаковать российскую авиабазу в Сирии,2019-12-23T19:22:35.000Z
23304496,В Москве побит температурный рекорд,2019-12-23T19:01:31.000Z
23304496,Кадыров выразил уверенность в победе над Емельяненко,2019-12-23T18:59:52.000Z
23304496,Ученые создали искусственный зуб на чипе,2019-12-23T17:54:25.000Z
23304496,"Медведев: ""Северный поток-2"" будет достроен несмотря на санкции США",2019-12-23T17:37:30.000Z
23304496,Больше новостей ОПК на странице проекта [club107986197|РГ: Русское оружие],2019-12-23T17:34:20.000Z
23304496,Госдеп выступил против американских санкций в отношении Турции,2019-12-23T17:32:11.000Z
23304496,Ученые выяснили каков был риск насильственной смерти у римских императоров,2019-12-23T17:26:56.000Z
23304496,"Путин назвал ""общей виной России"" ситуацию в Чечне в 90-е годы",2019-12-23T17:19:52.000Z
23304496,"Минкомсвязь рассказала об итогах первых учений по ""устойчивому Рунету""",2019-12-23T16:30:13.000Z
23304496,В поезде в Крым за первые часы поездки скупили самые дорогие сувениры,2019-12-23T16:28:52.000Z
23304496,Почему именно эти? Невротизация социума на марше.,2019-12-23T16:13:14.000Z
23304496,С появлением электронных трудовых книжек что будет с бумажными?,2019-12-23T16:08:25.000Z
23304496,Путин рассказал что пьет вместо чая,2019-12-23T16:05:28.000Z
23304496,Родители напавших на полицию в Апатитах подростков обратились в СК,2019-12-23T16:03:00.000Z
23304496,Госзаказчики нашли 100 способов обойти требования на торгах,2019-12-23T16:00:09.000Z
23304496,Температура опустится ниже 40 градусов,2019-12-23T15:55:51.000Z
23304496,,2019-12-23T15:47:41.000Z
23304496,,2019-12-23T15:47:15.000Z
23304496,"""Северному потоку-2"" осталось 160 километров",2019-12-23T15:40:50.000Z
23304496,Глава Boeing подал в отставку,2019-12-23T15:39:07.000Z
23304496,Составлен рейтинг самых популярных в мире профессий,2019-12-23T15:37:11.000Z
23304496,,2019-12-23T15:35:23.000Z
23304496,Александр Рар: Сегодня поляки считают что могут отомстить Москве за нанесенные исторические обиды что они сильные на их стороне Европейский союз и Америка.,2019-12-23T15:23:35.000Z
23304496,"""Все на улиток! Решим заодно демографическую проблему"" - пошутил президент.",2019-12-23T15:08:48.000Z
23304496,Названы игры с самой красивой графикой в 2019 году,2019-12-23T15:03:33.000Z
23304496,Контактная группа по Донбассу согласовала обмен удерживаемых лиц,2019-12-23T15:03:26.000Z
23304496,Выглядят стильно и умеют довольно много всего.,2019-12-23T14:59:24.000Z
23304496,В основном такое ограничение в правах получают граждане ставшие алкоголиками и наркоманами. В итоге это значит что кто-то из родных с официальной санкции суда взял под контроль кошелек игрока и пропойцы.,2019-12-23T14:55:48.000Z
23304496,Около 300 елочных базаров заработали в Москве,2019-12-23T14:52:23.000Z
23304496,Больше новостей ОПК на странице проекта [club107986197|РГ: Русское оружие],2019-12-23T14:49:21.000Z
23304496,Путин допустил введение новых мер поддержки аграриев при закупке топлива,2019-12-23T14:43:36.000Z
23304496,Сроки военного контракта могут поменять,2019-12-23T14:41:07.000Z
23304496,Найден крест с изображением Иисуса времен Крещения Руси,2019-12-23T14:40:00.000Z
23304496,"Путин пообещал ""разбор полетов"" за разгильдяйство на селе",2019-12-23T14:37:51.000Z
23304496,Придется подождать.,2019-12-23T14:36:44.000Z
23304496,"Как комплект экипировки ""Ратник-2"" улучшает боевые возможности военных",2019-12-23T14:36:08.000Z
23304496,Стало известно чем кормят пассажиров поезда в Крым,2019-12-23T14:26:04.000Z
23304496,Уровень воды в Венеции достиг критического уровня,2019-12-23T14:17:46.000Z
23304496,,2019-12-23T14:10:38.000Z
23304496,"Редкая орхидея ""Серебряный башмачок"" расцвета в Москве",2019-12-23T14:09:56.000Z
23304496,Трех братьев-близнецов из Татарстана приняли в Президентский полк,2019-12-23T13:36:45.000Z
23304496,Зачем генсек НАТО захотел встретиться с президентом России,2019-12-23T13:35:05.000Z
23304496,Бетоновоз зафиксировали когда он проплывал мимо дома №98 по Малоохтинскому проспекту.,2019-12-23T13:30:10.000Z
23304496,Астраханку наградили за разоблачение банды педофилов,2019-12-23T13:26:04.000Z
23304496,Российская модель стала прототипом Джилл Валентайн в Resident Evil 3,2019-12-23T13:15:31.000Z
23304496,В Африке найдена рыба возрастом 400 миллионов лет,2019-12-23T13:12:08.000Z
23304496,В России в 2019 году снято около 150 фильмов.,2019-12-23T13:08:26.000Z
23304496,В пирамидах Древнего Египта нашли эмодзи для гаджетов,2019-12-23T13:01:31.000Z
23304496,Путин открыл движение поездов в Крым,2019-12-23T12:54:36.000Z
23304496,Потерпите еще немного.,2019-12-23T12:51:45.000Z
23304496,Более трети россиян пользуются средствами для обхода блокировок,2019-12-23T12:39:43.000Z
23304496,,2019-12-23T12:39:15.000Z
