ID,Date,Text
-67991642,2019-12-12T15:01:59.000Z,Можно ли поставить в театре ограбление банка с погонями и перестрелками? Оказывается еще как можно! И у нас есть сразу ТРИ набора билетов на этот спектакль в Московском дворце молодежи который состоится 28 декабря в 13:00.По два билета на представление получат случайные счастливчики. Нужно лишь:🏦 сделать репост этой записи;🏦 подписаться на наше сообщество.Результаты объявим уже 25 декабря. Дерзайте!
-67991642,2019-12-24T20:00:23.000Z,В мужика выпустили несколько пуль он выжил и пошел пить пиво. Повздорили с таксистом из-за 20 баксов тот и достал пистолет https://lenta.ru/news/2019/12/24/pivo/?utm_source=lentavk&utm_medium=social
-67991642,2019-12-24T19:40:09.000Z,Предприниматель выставил на продажу поместье вместе с крепостными. Простите село на 45 домов вместе с жителями. Цена вопроса — 20 миллионовhttps://lenta.ru/news/2019/12/24/prodayu/?utm_source=lentavk&utm_medium=social
-67991642,2019-12-24T19:40:00.000Z,Никите всего 10 месяцев шесть из которых он борется за свою жизнь. У малыша рак крови и единственный способ его спасти — трансплантировать костный мозг. Чтобы дожить до операции ему нужны очень дорогие лекарства. Поможем?
-67991642,2019-12-24T19:00:08.000Z,Новая часть фильма «Пункт назначения»
-67991642,2019-12-24T18:41:54.000Z,Московская полиция на 48 часов задержала рэпера Ziroy. Вчера он перекрыл движение по Новому Арбату ради клипа а сегодня добровольно явился в участокhttps://lenta.ru/news/2019/12/24/ziroy/?utm_source=lentavk&utm_medium=social
-67991642,2019-12-24T18:40:07.000Z,Риэлторы нашли самые грустные городов России. Список можно использовать вместо психологических тестов: вы из Норильска? Все ясно у вас депрессияhttps://lenta.ru/news/2019/12/24/sad_cities/?utm_source=lentavk&utm_medium=social
-67991642,2019-12-24T18:20:10.000Z,Когда-то и меня вела дорога приключений… А потом мне прострелили колено
-67991642,2019-12-24T18:04:00.000Z,Снюс теперь точно все. Медведев поручил МВД ликвидировать его незаконную продажу а законных-то и не водится
-67991642,2019-12-24T18:00:31.000Z,Наряжайте елку правильно
-67991642,2019-12-24T17:40:00.000Z,Планировали отпуск в Египте? Почитайте сперва рассказ этого россиянина. Наглость местных жителей удивила его куда больше городов и пирамид. Его пытались обобрать на каждом шагу!
-67991642,2019-12-24T17:20:47.000Z,Девушка с разбегу сиганула в окно во время корпоратива. А перед этим устроила истерику из-за того что ее якобы никто не любит. Теперь лежит в реанимации
-67991642,2019-12-24T17:20:11.000Z,А парень очень любит рисковать
-67991642,2019-12-24T17:01:10.000Z,У вас есть 10 миллионов рублей свой бизнес и куча проблем! Решайте их и ведите свое дело к успеху в нашем новом бизнес-квесте «Неприниматели». Пройдите его постройте свою бизнес-империю и узнайте на что вы способныhttps://open.lenta.ru/?utm_source=lentavk&utm_medium=social
-67991642,2019-12-24T16:40:06.000Z,Вот почему не стоит приближаться к грузовикам на дороге. Посмотрите что стало с велосипедом!
-67991642,2019-12-24T16:20:23.000Z,Крипота-то какая крипота! Так украсили елочку в Питере. В зависимости от ракурса глаза открыты или закрыты
-67991642,2019-12-24T16:00:09.000Z,Как не нужно ловить огромных пауков. Лучше сразу выжигать напалмом
-67991642,2019-12-24T15:40:00.000Z,Еще до премьеры к «Ведьмаку» было много вопросов: чернокожие эльфы странные костюмы «сладкий» Геральт. Разобрались все ли так плохо и может ли новинка конкурировать с «Игрой престолов»
-67991642,2019-12-24T15:20:06.000Z,Мужик удачно припарковался на заправке и поймал фуру. Но везение у него было вкачено на максимум
-67991642,2019-12-24T15:00:08.000Z,Путин-мотивирующий на коллегии минобороны: ничья нас не устраивает мы должны быть лучше и сильнее
-67991642,2019-12-24T14:40:23.000Z,Лукашенко жалуется что Москва «прессует и завинчивает гайки». Уж слишком дорого берут за экспорт газа. И вообще Россия — правопреемница СССР и должна помогать Белоруссии пострадавшей от Чернобыльской катастрофы
-67991642,2019-12-24T14:20:15.000Z,Программа Кот.exe прекратила работу
-67991642,2019-12-24T14:00:10.000Z,Вы думаете у нас дороги самые страшные и опасные? Может и так. Но вот видео из Китая — сразу четыре пешехода провалились сквозь землю а за ними последовал припаркованный рядом мопед
-67991642,2019-12-24T13:20:47.000Z,Самариддина Раджабова не будут отправлять в тюрьму. Лишь выпишут штраф — за ту самую бутылку брошенную в сторону росгвардейца. И тут же его спишут: достаточно в СИЗО посидел. Вот что Оксимирон животворящий делает!
-67991642,2019-12-24T13:20:01.000Z,Многие россияне ничего не знают о раке. Думают что онкология заразная а лечить ее могут только богатые. Каков рак на самом деле — рассказывают Хабенский и известный онколог
-67991642,2019-12-24T13:00:07.000Z,Питбуль набросился на няню с четырёхлетним ребёнком. Пес бы разорвал их в клочья. Но на помощь пришел мужчина который сам подставился под клыки агрессивного животного
-67991642,2019-12-24T12:40:13.000Z,Полицейские нашли ребенка в коробке на лестничной площадке. Младенец был завернут в плед и лежал возле лифта. Ребенка доставили в больницу. К счастью его здоровью ничего не угрожает
-67991642,2019-12-24T12:20:14.000Z,Жираф оказался не таким милым и безобидным как на картинках в букваре
-67991642,2019-12-24T12:01:34.000Z,В России хотят бесплатно раздавать квартиры многодетным семьям. Для этого предлагается наращивать строительство социального жильяhttps://lenta.ru/news/2019/12/24/free_housing/?utm_source=lentavk&utm_medium=social
-67991642,2019-12-24T11:40:08.000Z,В Венеции все не прекращается наводнение. И периодически вода доходит до отметки 139 см. Итого 60% исторического центра затоплены. А сам город выглядит как-то так:
-67991642,2019-12-24T11:21:03.000Z,Поиграли бы в догонялки с леопардом?
-67991642,2019-12-24T11:02:08.000Z,У московской учительницы младших классов нашли 10 судимостей и уволили. И не важно что эти судимости принадлежат другой женщине которая пользовалась ее паспортными данными. Педагога восстанавливать на работе пока никто не торопится
-67991642,2019-12-24T10:40:08.000Z,Чеченский паренек пришел к Дедушке Морозу чтобы лично высказать претензии к немусульманскому празднику
-67991642,2019-12-24T10:20:11.000Z,Подъехала новая иллюзия для ваших глаз: в какую сторону качается этот парень?
