ID,Date,Text
-20169232,1577213944,"Санта-Клаус пролетел над Москвой и Петербургом в рамках мирового турне

https://www.gazeta.ru/social/news/2019/12/24/n_13852898.shtml"
-20169232,1577213234,"Сын Лукашенко ставит Путина в пример отцу

«Вот видишь, как президент должен поступать... посмотри на Владимира Владимировича», — говорит сын Лукашенко

https://www.gazeta.ru/politics/news/2019/12/24/n_13852880.shtml"
-20169232,1577213092,"Володин анонсировал более широкую встречу представителей парламентов РФ и Украины

«Конечно, нам крайне важно, чтобы ситуация не только нормализовалась, но и были бы выполнены минские соглашения»,— заявил Володин

https://www.gazeta.ru/politics/news/2019/12/24/n_13852820.shtml"
-20169232,1577212990,"Хоккеист Зайцев сделал заявление по поводу скандала с бывшей женой

«Да, у меня есть новая девушка. Свадьба? Нет, я встречаюсь, как любой нормальный человек», — высказался Зайцев на передаче «Прямой эфир с Андреем Малаховым»

https://www.gazeta.ru/sport/news/2019/12/24/n_13852778.shtml"
-20169232,1577212694,"Минфин захотел пересадить чиновников на такси

«Почему бы и нет?», — задал риторический вопрос Силуанов

https://www.gazeta.ru/tech/news/2019/12/24/n_13852844.shtml"
-20169232,1577212526,"Рэпера Ziroy задержали за перекрытие движения на Новом Арбате. В полицейский участок рэпер явился добровольно

https://www.gazeta.ru/culture/news/2019/12/24/n_13852814.shtml"
-20169232,1577210116,"Лукашенко заявил об этапе «раздорожья» между РФ и Белоруссией. Он пожаловался, что некоторые российские СМИ постоянно обижают белорусов, называя их нахлебниками 
 
«Мои дети старшие тоже обижаются: что мы, действительно, нахлебники?» — поделился Лукашенко 
 
https://www.gazeta.ru/politics/news/2019/12/24/n_13852748.shtml"
-20169232,1577209863,"В Париже балерины станцевали перед зданием оперы против пенсионной реформы. Около 20 балерин при участии оркестра исполнили отрывок из балета «Лебединое озеро» 
 
https://www.gazeta.ru/culture/news/2019/12/24/n_13852736.shtml"
-20169232,1577209167,"Мединский отверг предположения о причастности к истории с «Эпидемией» 
 
«Цензуры у нас в стране нет и быть не может», — подчеркнул министр 
 
https://www.gazeta.ru/culture/news/2019/12/24/n_13852730.shtml"
-20169232,1577208940,"«Пока гром не грянет»: что Путин поручил законодателям. Президент России призвал парламентариев ставить интересы страны выше политической конъюнктуры, оценил проблемы с конверсией ОПК и допустил изменение Конституции 
 
https://www.gazeta.ru/politics/2019/12/24_a_12882026.shtml"
-20169232,1577208832,"Взялись за геймеров: Apple выпустит компьютер для киберспорта. Стоимость такого устройства предположительно составит $5 тыс., а увидеть его можно будет на презентации WWDC 2020 летом следующего года 
 
https://www.gazeta.ru/tech/2019/12/24/12881330/apple_gaming.shtml"
-20169232,1577206873,"Путин призвал не трогать основополагающие положения Конституции. По мнению президента, жизнь меняется и взаимоотношения между разными уровнями власти «можно было бы как-то отрегулировать по-другому» 
 
https://www.gazeta.ru/politics/news/2019/12/24/n_13852700.shtml"
-20169232,1577206732,"Силуанов объяснил причины роста реальных доходов россиян. По словам министра, рост доходов в 2019 году связан с повышением зарплат и пенсий, а также с замедлением инфляции. Он назвал это «переломом» тенденции, которая наблюдалась в последние годы 
 
https://www.gazeta.ru/business/news/2019/12/24/n_13852640.shtml"
-20169232,1577206547,"ФОТОГАЛЕРЕЯ. Главные коты Рунета за 10 лет 
 
https://www.gazeta.ru/tech/photo/top-cats-2019.shtml"
-20169232,1577205652,"Сотрудника ФБК после обысков отправили на архипелаг в Северном Ледовитом океане 
 
«Не шучу. Руслан сейчас на архипелаге Новая Земля», — рассказал Навальный 
 
https://www.gazeta.ru/social/news/2019/12/24/n_13852580.shtml"
-20169232,1577205494,"Путин: Сталин не запятнал себя прямым общением с Гитлером 
 
«Он с ним не встречался. А первые лица крупнейших европейских государств сделали это», - сказал Путин 
 
https://www.gazeta.ru/politics/news/2019/12/24/n_13852502.shtml"
-20169232,1577205080,"Плыл в Эстонию: Дацика поймали на границе. Теперь скандально известного мужчину ожидает новый суд 
 
https://www.gazeta.ru/sport/2019/12/24/a_12881864.shtml"
-20169232,1577204830,"Не давала есть и не платила: как Мэрайя Кэри издевалась над няней. На певицу подала в суд бывшая няня ее детей 
 
https://www.gazeta.ru/lifestyle/style/2019/12/a_12881414.shtml"
-20169232,1577204758,"Трамп пообещал справиться с «рождественским подарком» от КНДР. Ранее сообщалось, что замглавы МИД КНДР Ли Тэ Соном обещал сделать американской стороне «рождественский подарок» 
 
https://www.gazeta.ru/politics/news/2019/12/24/n_13852520.shtml"
-20169232,1577204603,"Лубянского стрелка проверят на причастность к террористическим организациям 
 
https://www.gazeta.ru/social/news/2019/12/24/n_13852490.shtml"
-20169232,1577204527,"«Теперь не мы догоняем, а нас»: Путин о новом вооружении. Президент заявил, что гиперзвуковое оружие есть только у России 
 
https://www.gazeta.ru/army/2019/12/24/12881828.shtml"
-20169232,1577202042,"Украина обвинили РФ в имитации ракетных ударов по американским эсминцам 
 
«Демонстрации силы стала уже обычным методом влияния России на западные страны», — добавили в ВСУ 
 
https://www.gazeta.ru/army/news/2019/12/24/13852466.shtml"
-20169232,1577201251,"Золотые слитки генерала ФТС: в чем обвиняют Кизлыка. При обысках у мужчины изъяли 80 млн рублей и коллекцию часов 
 
https://www.gazeta.ru/social/2019/12/24/12881642.shtml"
-20169232,1577201165,"Путин заявил, что интересы народа должны быть выше конъюнктуры 
 
«Такие задачи должны объединять все конструктивные, ответственные политические силы, вне зависимости от идеологических или текущих разногласий», - сказал Путин 
 
https://www.gazeta.ru/politics/news/2019/12/24/n_13852202.shtml"
