ID,Text,Date
78242229,Все новости на 7:40.- Вечером в Москве неизвестный открыл стрельбу у здания ФСБ на Лубянке. Официально подтверждена гибель одного сотрудника ФСБ Минздрав говорит о пяти пострадавших. Нападавший убит.- Здание гинекологической больницы №11 сотрудников которой руководство принуждает увольняться по собственному желанию передадут Центру паллиативной помощи Нюты Федермессер.- Сегодня Путин встречается в Петербурге с главами Азербайджана Молдовы и Беларуси. В Минске планируются новые акции протеста против интеграции с Россией.- Учения по изоляции рунета намечены на 23 декабря.Подписывайтесь на утреннюю рассылку 7:40 здесь: https://www.currenttime.tv/a/signup-740/29265570.html,2019-12-20T05:40:00.000Z
78242229,"""Выстрелов было очень много. Они длились где-то минут 30 может больше"".  У здания ФСБ на Лубянке произошла стрельба: известно об одном погибшем и пяти пострадавших. Свидетели происшествия рассказали что они видели и слышали",2019-12-19T18:15:30.000Z
78242229,Путина спросили когда он признает что Екатерина Тихонова и Мария Воронцова – его дочери и когда они станут публичными как дети других лидеров.  Путин отвечал три минуты но так и не ответил,2019-12-19T17:30:04.000Z
78242229,В центре Москвы неизвестный открыл стрельбу из автомата. Нападавший был убит погиб как минимум один сотрудник ГИБДД,2019-12-19T15:33:42.000Z
78242229,Владимира Путина на пресс-конференции спросили о полицейских подбросивших наркотики Ивану Голунову. Он ответил что возбуждены уголовные дела против пяти сотрудников МВД. Адвокат Голунова заявил что ничего не знает о делах. Позже оказалось что их завели вчера,2019-12-19T14:30:04.000Z
78242229,Как реагировали на трансляции пресс-конференции Путина в ютубе,2019-12-19T13:50:31.000Z
78242229,"Путин о войсках на Донбассе: ""Там нет иностранных войск там есть силы самообороны"".  Точно так же президент отвечал на вопрос о российских войсках в Крыму весной 2014 года – через 9 месяцев он заявил что никогда не скрывал что украинские части блокировали российские солдаты",2019-12-19T12:50:30.000Z
78242229,"Более трех часов Владимир Путин отвечает на вопросы журналистов.  Если совсем коротко то так: ● ""Донбасс порожняк не гонит"" в Украине ""нет иностранных войск"" ● Кадыров получил Героя России ""не просто так"" ● ""Этого [т.е. мумию Ленина] не нужно трогать"" ● Конституцию менять можно особенно оговорку о ""двух сроках подряд"".  Подробнее – на сайте:",2019-12-19T12:12:44.000Z
78242229,"Путин рассказал что Кадыров даже сейчас сам лезет под пули хотя ему запрещено что он заслуженно получил ""Героя России"" и что можно было бы ему и ""Героя труда"" дать: https://www.currenttime.tv/a/putin-kadyrov-hero-chechnya/30333790.html",2019-12-19T11:01:30.000Z
78242229,"Путин о политической конкуренции в стране:""У нас зарегистрированы 54 партии 12 из них действуют на федеральном уровне. Я считаю что это вполне соответствует требованиям политической конкуренции"".Вот как распределялось государственное финансирование среди политических партий России в 2017 году",2019-12-19T10:46:16.000Z
78242229,"Самые ответственные задания организации ""Единые народные общинные товарищества"" (известна как ЧВК ""Е.Н.О.Т."") выполняли действующие военнослужащие включая солдат ГРУ.  Об этом заявили участники организации обвиняемые в кражах разбоях вымогательстве и бандитизме пишет ""Коммерсант""",2019-12-19T10:05:02.000Z
78242229,Почти 20 лет назад Путин пришел к власти. О чем у него спрашивали на его первой пресс-конференции и как он отвечал:,2019-12-19T08:46:35.000Z
78242229,Пенсионерку с инсультом везли в больницу на полу электрички: носилки положили у входа другим пассажирам пришлось переступать через нее. Спустя два дня пациентка впала в кому. Почитайте о том как жители Коми добираются до больниц:,2019-12-19T08:01:00.000Z
78242229,"Ущерб от пожара на ""Адмирале Кузнецове"" – того самого крейсера который стал героем многочисленных шуток ​в интернете за густой черный дым во время перехода в Сирию – оценили в 95 млрд рублей",2019-12-19T06:45:18.000Z
78242229,Все новости на 7:40.- Палата представителей объявила импичмент президенту США Дональду Трампу.- Собянин обвинил в организации летних протестов в Москве “провокаторов” которые “посылали людей под дубинки”.- В Украине отменили депутатскую неприкосновенность.- Комитет Сената США одобрил пакет “адских” санкций в отношении России теперь его рассмотрит Сенат.- В Домодедове задержали почти 50 израильтян большинство отпустили но “дополнительные проверки” длились по шесть часов.Подписывайтесь на утреннюю рассылку 7:40 здесь: https://www.currenttime.tv/a/signup-740/29265570.html,2019-12-19T05:40:00.000Z
78242229,Дональд Трамп стал третьим в истории США президентом которому Палата представителей объявила импичмент. Но это еще не значит что он будет отстранен от должности,2019-12-19T01:59:39.000Z
78242229,"Роберту надоело жить в коммунистической Чехословакии он обучился физике самостоятельно пошил воздушный шар взял семью и велосипед и с ними улетел на Запад – за ""железный занавес""",2019-12-18T17:01:00.000Z
78242229,Прямой эфир: в Палате представителей Конгресса США начинаются дебаты по импичменту Дональда Трампа.  Ожидается что в Конгрессе одобрят обе статьи импичмента. Затем дело передадут в Сенат  https://www.currenttime.tv/a/trump/30331439.html,2019-12-18T15:00:45.000Z
78242229,В Украине отменили депутатскую неприкосновенность. Это был один из главных пунктов предвыборной программы Зеленского. Он обещал что закон даст возможность легче заводить уголовные дела на депутатов,2019-12-18T14:01:00.000Z
78242229,"""Нет такой страны нет такого города в мире где было бы разрешено перекрывать улицы тротуары блокировать органы государственной власти""​. Мэр Москвы Сергей Собянин заявил что летние протесты в Москве и возбужденное после них ""московское дело"" – вина ""провокаторов"" которые призывали людей ""идти под дубинки полицейских"" и ""штурмовать мэрию""",2019-12-18T13:00:11.000Z
78242229,30 лет назад начались антикоммунистические протесты в Румынии которые привели к падению режима и казни президента Чаушеску и его жены. А началось все с попытки властей выселить тимишоарского пастора из его дома. Вот что о тех событиях вспоминает очевидец один из прихожан пастора:,2019-12-18T12:00:04.000Z
78242229,"Немецкий пастор-баптист Хельмут Берингер 25 лет проживший на Урале покинул Россию – ФСБ лишила его вида на жительство и пригрозила депортацией.  Хельмут переехал в Россию в 90-е руководил небольшой общиной христиан-баптистов в Тавде занимался фермерством и помогал окрестным детским домам.  В ФСБ считают что он ""создает угрозу безопасности Российской Федерации""",2019-12-18T11:01:00.000Z
78242229,Автоконцерны Fiat Chrysler и PSA Group производящий Peugeot объявили о слиянии. Новый автоальянс станет четвертым по величине автопроизводителем в мире,2019-12-18T10:16:14.000Z
78242229,"Выборы в Украине дело Ивана Голунова митинги и протестное голосование в Москве – ""Яндекс"" опубликовал самые популярные запросы 2019 года",2019-12-18T09:03:03.000Z
78242229,Одним из из российских дипломатов высланных из Германии после убийства Зелимхана Хангошвили оказался заместитель главного военного атташе офицер ГРУ Евгений Суцкий. Об этом говорится в расследовании немецкого таблоида Bild и международной расследовательской группы Bellingcat,2019-12-18T08:01:00.000Z
78242229,"""Открытая война американской демократии"" ""антиконституционное злоупотребление властью"" ""незаконная попытка государственного переворота"". Сегодня Палата представителей голосует по импичменту Трампа. Президент по этому поводу написал письмо",2019-12-18T06:55:33.000Z
