ID,Date,Text
-23482909,2019-12-23T14:26:27.000Z,[club23482909|Коммерсантъ] заряжает новогодним настроением!  Мы предлагаем нашим читателям сходить на елку в Москве! Разыгрываем две пары билетов на сказочную постановку «Щелкунчик» в Зарядье которая пройдет 1 января в 18:00.  Условия простые: 1. Быть подписанным на наше сообщество во ВКонтакте; 2. Поставить «лайк» к этому посту; 3. Написать свою любимую новогоднюю сказку в комментариях.  Ответы принимаются до 19:00 по Москве 29 декабря 2019 года.  Удачи!  Розыгрыш проводится с 23.12.2019 до 30.12.2019.  Двух победителей выберем с помощью сайта https://randomup.ru/. Видео подведения итогов розыгрыша будет опубликовано в группе Коммерсантъ «ВКонтакте» 30 декабря 2019 года.  Победители должны иметь возможность получить билеты по электронной почте.
-23482909,2019-12-24T20:00:28.000Z,Американский боксер Флойд Мейуэзер буквально купается в деньгах. С 2010 года доход спортсмена составил $915 млн что заметно больше дохода двух живых легенд мирового футбола — Криштиану Роналду и Лионеля Месси.
-23482909,2019-12-24T19:39:03.000Z,24 декабря президент России принял участие в расширенной коллегии Минобороны и провел встречу с руководством Госдумы. Специальный корреспондент “Ъ” Андрей Колесников не мог не обратить внимания на то что на каждом мероприятии Владимир Путин высказался про роль прежде всего Польши в развязывании Второй мировой войны.
-23482909,2019-12-24T19:30:25.000Z,Басманный суд Москвы санкционировал арест начальника управления таможенных расследований и дознания ФТС генерал-лейтенанта Александра Кизлыка и его заместителя Алексея Серебро. Им инкриминируется злоупотребление должностными полномочиями.
-23482909,2019-12-24T19:28:07.000Z,«Яндекс.Новости» изменил правила работы с изданиями после многочисленных жалоб пользователей.
-23482909,2019-12-24T19:19:13.000Z,Украина сделала первые намеки на то какова будет реальная плата за транзит российского газа в 2020–2024 годах по новому соглашению. Исходя из слов главы Минэнерго Украины Алексея Оржеля тариф для «Газпрома» в среднем вырастет вдвое по сравнению с текущим уровнем и компания будет ежегодно платить $3 млрд.
-23482909,2019-12-24T19:12:52.000Z,Путин поручил проработать проблему закредитованных регионов
-23482909,2019-12-24T19:10:17.000Z,Российская сторона формализовала обращение в Спортивный арбитражный суд (CAS) по поводу санкций наложенных на отечественный спорт Всемирным антидопинговым агентством (WADA).Защищать интересы российской стороны будут швейцарские юридические компании.
-23482909,2019-12-24T19:00:47.000Z,«Газпром» заключил рекордную для себя кредитную сделку на €116 млрд для финансирования строительства Амурского ГПЗ.
-23482909,2019-12-24T18:45:06.000Z,Американский президент Дональд Трамп отказался признавать вынесенный ему импичмент ссылаясь на то что результаты голосования в Палате представителей не переданы в Сенат.
-23482909,2019-12-24T18:01:04.000Z,Минприроды планирует переложить ответственность за утилизацию тары на ее производителей. Производителям эта идея не понравилась потому что она приведет к росту их расходов на упаковку.
-23482909,2019-12-24T17:45:14.000Z,Путин раскритиковал предприятия оборонно-промышленного комплекса за отказ развиваться и бесконечную надежду на госзаказ
-23482909,2019-12-24T17:30:34.000Z,Татуировки в виде свастики послужила поводом для запрета на территории РФ видео «Гулаг-инфо» с танцами пьяных заключенных.
-23482909,2019-12-24T17:10:10.000Z,В галерее «Ъ» мы собрали для вас топ-10 самых высокооплачиваемых спортсменов десятилетия. Список возглавляет американский боксер Флойд Мейуэзер. Доходы спортсмена с 2010 года составили $915 млн.
-23482909,2019-12-24T17:01:49.000Z,Министр культуры РФ Владимир Мединский освободит гендиректора «Ленфильма» от занимаемой им должности. Новому руководству предстоит разобраться с задолженностью киностудии перед кредиторами и перед налоговой инспекцией.
-23482909,2019-12-24T17:01:08.000Z,Журнал Forbes составил список десяти самых успешных миллиардеров десятилетия. Рейтинг возглавил основатель Amazon Джефф Безос разбогатевший с 2010 года на $974 млрд. Кто еще попал в топ — в фотогалерее “Ъ”.
-23482909,2019-12-24T16:45:09.000Z,«Ъ» ознакомился с концепцией дифференциации выплат автоконцернам промышленных субсидий.
-23482909,2019-12-24T16:45:08.000Z,Вместо армии — на сцену.
-23482909,2019-12-24T16:39:11.000Z,Сергей Еремин посетил новогоднюю елку и прочитал детское стихотворение Деду Морозу. Снегурочка подарила мэру Красноярска конфету.
-23482909,2019-12-24T16:30:37.000Z,Президент Белоруссии Александр Лукашенко дал большое интервью главному редактору российской радиостанции «Эхо Москвы» Алексею Венедиктову. «Ъ» выбрал наиболее любопытные цитаты белорусского лидера
-23482909,2019-12-24T16:15:14.000Z,Учения по предотвращению беспорядков в одной из школ Татарстана повлекли за собой серьезные последствия. Глава МВД предупредил министра внутренних дел республики о неполном служебном соответствии. «Непосредственные организаторы акции» были уволены.
-23482909,2019-12-24T16:03:00.000Z,«Основополагающие положения Конституции лучше не трогать и Конституцию лучше не менять».
-23482909,2019-12-24T15:40:35.000Z,Второй день подряд индекс Московской биржи обновляет исторический рекорд. С начала года российские индексы в валютном выражении выросли более чем на 40% став лидерами среди фондовых индикаторов других стран. Спрос на российские активы предъявляет широкий круг инвесторов в том числе зарубежных на фоне оптимизма на западных рынках а также высоких цен на нефть.
-23482909,2019-12-24T15:17:12.000Z,Как стало известно “Ъ” Объединенная судостроительная корпорация не может передать заказчику крупнейший в мире дизель-электрический ледокол «Виктор Черномырдин» без постановления правительства. Иначе ОСК грозят штраф и пеня на сумму до 1 млрд рублей.
-23482909,2019-12-24T15:02:14.000Z,Александр Лукашенко заявил что если Россия и Белоруссия не смогут решить вопрос цены газа и нефти Минск будет искать альтернативные способы поставок. http://amp.gs/iMm7
-23482909,2019-12-24T14:50:41.000Z,Владимир Путин назвал посла Польши в нацистской Германии «сволочью» и «антисемитской свиньей» http://amp.gs/iMYt
-23482909,2019-12-24T14:40:16.000Z,Сотрудник Фонда борьбы с коррупцией Руслан Шаведдинов пропал. Об этом сообщил Алексей Навальный и его сторонники. Предположительно Шаведдинова отправили служить в армию. Источник “Ъ” в СКР сообщил что господина Шаведдинова допросили а затем отпустили.
-23482909,2019-12-24T14:30:30.000Z,Любовь Соболь снова оштрафовали на 300 тысяч рублей за акции протестаhttp://amp.gs/iMT1
-23482909,2019-12-24T14:23:06.000Z,Президент Белоруссии считает что угроза со стороны России может появиться когда в Белоруссии будет слабая экономика.
-23482909,2019-12-24T14:15:15.000Z,Владимир Путин эмоционально высказался о главных задачах российской армии. Президент заявил что ему не нравится фраза «российская техника не уступает лучшим мировым образцам». http://amp.gs/iMIn
