ID,Date,Text
-61920119,2019-12-19T19:10:00.000Z,Подписывайтесь на уведомления и будьте в курсе главных новостей!
-61920119,2019-12-24T19:31:07.000Z,26 декабря землян ждет самое опасное солнечное затмение в 2019 году. Его называют кольцевым солнечным затмением а также «огненным кольцом» или «кольцом света».http://news.info24.ru/iMKy
-61920119,2019-12-24T18:30:47.000Z,✈️ Аналитика от OneTwoTrip: эксперты назвали страны перелет в которые значительно подешевеет в 2020 году.http://news.info24.ru/iMqr
-61920119,2019-12-24T17:50:53.000Z,"Тверской районный суд 24 декабря вынес приговор 30-летнему Сергею Суровцеву фигуранту так называемого ""московского дела"".http://news.info24.ru/iMOU"
-61920119,2019-12-24T17:10:43.000Z,Уличный артист Томас Либерто известен как «Мистер Рождественская елка». Каждый год в течение последних пяти лет в преддверии новогодних праздников он берет отпуск наряжается в костюм рождественской елки и путешествует в нем из Мэриленда в Нью-Йорк🎄
-61920119,2019-12-24T16:40:43.000Z,В Минюсте поддержали закон о домашнем насилии. Признали что проблема есть. http://news.info24.ru/iMvE
-61920119,2019-12-24T16:02:13.000Z,Сестрам Хачатурян запретили отмечать Новый год вместе.http://news.info24.ru/iMkq
-61920119,2019-12-24T15:10:32.000Z,Руслан Шаведдинов сотрудник Фонда борьбы с коррупцией пропал после вчерашнего обыска и допроса в Следственном комитете России. Сегодня он нашелся на Новой Земле. http://news.info24.ru/iMpV
-61920119,2019-12-24T14:14:47.000Z,Лукашенко предложил России войти в состав Белоруссииhttp://news.info24.ru/iMIz
-61920119,2019-12-24T13:45:34.000Z,"Путин назвал ""сволочью и свиньей"" посла Польши в Германииhttp://news.info24.ru/io5p"
-61920119,2019-12-24T12:40:49.000Z,Рядового Рамиля Шамсутдинова расстрелявшего сослуживцев в забайкальской части отправили в Москву для проведения психолого-психиатрической экспертизы. Врачи и психологи должны установить был ли солдат вменяем на момент преступления.http://news.info24.ru/io0V
-61920119,2019-12-24T12:11:03.000Z,В США семья обнаружила сову в рождественской елкеhttp://news.info24.ru/ioqh
-61920119,2019-12-24T11:31:12.000Z,В России снова началась эвакуация в школах и судахhttp://news.info24.ru/io46
-61920119,2019-12-24T10:40:47.000Z,Mash: певицу Ольгу Бузову ищут судебные приставыhttp://news.info24.ru/iokk
-61920119,2019-12-24T10:10:36.000Z,На Камчатке новобрачный пытался выбросить труп убитой жены в озеро. Он предположительно задушил супругу проводом всего через 10 дней после счастливой свадьбы состоявшейся 7 декабря.http://news.info24.ru/ion1
-61920119,2019-12-24T09:31:22.000Z,Гражданина России задержали в Крыму. Его обвиняют в госизмене.http://news.info24.ru/iozf
-61920119,2019-12-24T09:10:31.000Z,В России с 2020 года меняются правила экзамена на водительские права.http://news.info24.ru/ioIt
-61920119,2019-12-24T08:30:57.000Z,❄️ Новогоднее настроение тает вместе со льдом на ВДНХ.В столице непривычно тепло для декабря.
-61920119,2019-12-24T08:10:13.000Z,В Самарской области пара взяла малышей из детдома. На приемных родителей повесили долги их матери.http://news.info24.ru/iaFK
-61920119,2019-12-24T07:10:50.000Z,Розыгрыш или страшная реальность? Школьница из Лондона нашла на рождественской открытке просьбу о помощиhttp://news.info24.ru/iasr
-61920119,2019-12-24T06:30:54.000Z,Бизнесмена приговорили к 15 годам колонии за комментарии в соцсети. Предприниматель утверждает что не писал эти комментарии. http://news.info24.ru/iaOf
